,-,traw,t,-.1,-.2,ECG,Ax,Ay,Az,Amag,Aave,Smooth
1223,67,52.3800000000025,24.460000000003095,-653,436,388,0.180499,0.979721,0.096197,1.00084313938349,0.4188056666666667,0.41745178877887756
1224,67,52.4000000000025,24.4800000000031,0,86903,378,0.179523,0.976305,0.098515,0.9975495806119111,0.4181143333333333,0.4174618547854783
1225,67,52.4200000000025,24.5000000000031,-675,348,377,0.179218,0.974536,0.099491,0.9958604148679673,0.41774833333333333,0.4174693036303627
1226,67,52.4400000000026,24.520000000003197,536936130,133133,374,0.177632,0.973865,0.100467,0.9950174791117993,0.4173213333333334,0.4174823894389437
1227,67,52.4600000000026,24.5400000000032,0,86903,379,0.177937,0.976305,0.100772,0.9974908646087943,0.41833800000000004,0.417502722772277
1228,67,52.4800000000026,24.560000000003196,-1269,162,374,0.179706,0.973255,0.103273,0.9950803253958949,0.4187446666666666,0.41751560726072595
1229,67,52.5000000000026,24.5800000000032,536936130,133133,368,0.179706,0.975329,0.098881,0.9966636126788215,0.417972,0.4175089636963695
1230,67,52.5200000000026,24.600000000003195,536884860,209577,362,0.179767,0.976671,0.0976,0.9978618023203414,0.41801266666666664,0.41751379537953787
1231,67,52.5400000000026,24.6200000000032,0,86903,362,0.17812,0.976061,0.100284,0.9972355242253456,0.418155,0.4175067491749173
1232,67,52.5600000000026,24.6400000000032,536936130,133133,364,0.178242,0.974414,0.099552,0.9955719234008158,0.41740266666666664,0.41749446864686446
1233,67,52.5800000000026,24.660000000003198,536936130,133133,409,0.178913,0.975024,0.098759,0.9962103202767978,0.41756533333333334,0.41749285808580855
1234,67,52.6000000000026,24.6800000000032,0,86903,462,0.182451,0.973987,0.103273,0.9962953157066434,0.4199036666666667,0.41750473597359733
1235,67,52.6200000000026,24.700000000003197,536936130,133133,0,0.185257,0.976305,0.09577,0.9983303571333488,0.41911066666666663,0.4175158085808581
1236,67,52.6400000000026,24.7200000000032,0,86903,0,0.172569,0.967704,0.120231,0.9902962106046856,0.42016800000000004,0.41754741584158406
1237,67,52.6600000000026,24.740000000003196,0,86903,281,0.185257,0.972157,0.081008,0.9929610691069415,0.41280733333333336,0.41750111221122105
1238,67,52.6800000000026,24.7600000000032,-779,343,503,0.174948,0.981673,0.094062,1.001566943083187,0.4168943333333333,0.41750876237623763
1239,67,52.7000000000026,24.780000000003202,0,86903,499,0.170373,0.975329,0.090951,0.9942664138806058,0.41221766666666665,0.4174711155115511
1240,67,52.7200000000026,24.800000000003198,-967,278,515,0.176229,0.970205,0.104066,0.9915564203927076,0.41683333333333333,0.4175129900990099
1241,67,52.7400000000026,24.8200000000032,536936130,133133,516,0.179767,0.964593,0.112484,0.9876277032333591,0.41894800000000004,0.41750513861386135
1242,67,52.7600000000026,24.840000000003197,0,86903,521,0.179279,0.978562,0.100894,0.9999520723119684,0.4195783333333334,0.4175313102310231
1243,67,52.7800000000026,24.8600000000032,-752,387,523,0.180987,0.96807,0.108519,0.9908038112714344,0.419192,0.41754298679867985
1244,67,52.8000000000026,24.880000000003196,536936130,133133,535,0.185684,0.969168,0.098149,0.9916644524641387,0.417667,0.41752667986798686
1245,67,52.8200000000026,24.9000000000032,536936130,133133,555,0.187758,0.979538,0.09455,1.0018420347080672,0.42061533333333334,0.41752929702970304
1246,67,52.8400000000026,24.920000000003196,536936130,133133,558,0.180865,0.973804,0.102602,0.9957577762915035,0.41909033333333334,0.41752688118811887
1247,67,52.8600000000026,24.9400000000032,536936130,133133,544,0.182512,0.973499,0.101626,0.9956599705828291,0.4192123333333333,0.41752708250825094
1248,67,52.8800000000026,24.960000000003202,-536813568,110,475,0.178608,0.977647,0.100528,0.9988995710565702,0.41892766666666664,0.41753110891089124
1249,67,52.9000000000026,24.980000000003198,0,86903,434,0.178547,0.97417,0.10919,0.996397850363498,0.42063566666666663,0.4175615082508252
1250,67,52.9200000000026,25.0000000000032,-692,421,415,0.17934,0.979233,0.088999,0.9994903330648076,0.41585733333333336,0.4175478184818483
1251,67,52.9400000000026,25.020000000003197,0,86903,402,0.183671,0.970144,0.095892,0.9920230302976842,0.416569,0.4175278877887791
1252,67,52.9600000000026,25.0400000000032,0,86903,404,0.175497,0.981307,0.104676,1.0023570672340272,0.42049333333333333,0.417557884488449
1253,67,52.9800000000026,25.060000000003196,-705,386,396,0.174399,0.979111,0.097966,0.999335128311819,0.4171586666666667,0.41750956765676583
1254,67,53.0000000000026,25.0800000000032,0,86903,389,0.184159,0.965874,0.104798,0.9888426274999476,0.418277,0.41751923102310246
1255,67,53.0200000000026,25.100000000003195,-672,419,386,0.185379,0.971486,0.098637,0.9939213649006645,0.4185006666666667,0.4175190297029705
1256,67,53.0400000000026,25.1200000000032,536936130,133133,377,0.184586,0.979294,0.098698,1.001414012801898,0.4208593333333333,0.41751600990099025
1257,67,53.0600000000026,25.1400000000032,0,86903,371,0.183366,0.974353,0.101626,0.9966517458174646,0.41978166666666666,0.4175172178217823
1258,67,53.0800000000027,25.160000000003297,-712,385,368,0.177388,0.975146,0.103212,0.9965083746783064,0.418582,0.41750372937293734
1259,67,53.1000000000027,25.1800000000033,536936130,133133,367,0.180255,0.97295,0.102663,0.9948182040423266,0.41862266666666664,0.4175198349834983
1260,67,53.1200000000027,25.200000000003296,536936130,133133,366,0.181048,0.973316,0.103944,0.9954530472583827,0.419436,0.41754600660066005
1261,67,53.1400000000027,25.2200000000033,536936130,133133,374,0.181048,0.973865,0.104432,0.9960408923096481,0.4197816666666667,0.4175635214521452
1262,67,53.1600000000027,25.240000000003295,536936130,133133,372,0.180499,0.974963,0.103212,0.9968878860303199,0.41955800000000004,0.41758204290429046
1263,67,53.1800000000027,25.2600000000033,536936190,133133,367,0.181475,0.975268,0.101016,0.9971384456057243,0.41925300000000004,0.4175997590759076
1264,67,53.2000000000027,25.2800000000033,234636,0,362,0.181414,0.975878,0.101321,0.997754907440199,0.41953766666666664,0.41762150165016493
1265,67,53.2200000000027,25.300000000003298,-767,393,358,0.181414,0.975695,0.10187,0.9976318305472215,0.4196596666666666,0.41763418481848175
1266,67,53.2400000000027,25.3200000000033,0,86903,361,0.179889,0.973987,0.104676,0.9959757996387263,0.41951733333333335,0.41764988778877876
1267,67,53.2600000000027,25.340000000003297,0,86903,365,0.180804,0.974475,0.102785,0.996421782312089,0.4193546666666666,0.4176643828382837
1268,67,53.2800000000027,25.3600000000033,-440,374,341,0.184159,0.974658,0.104493,0.9973923707819305,0.42110333333333333,0.4176901518151814
1269,67,53.3000000000027,25.380000000003296,0,86903,1,0.188063,0.984296,0.084363,1.0056457742933145,0.4189073333333333,0.4176971980198018
1270,67,53.3200000000027,25.4000000000033,-712,376,-1,0.189344,0.991311,0.073017,1.011869621713193,0.41789066666666663,0.41769780198019785
1271,67,53.3400000000027,25.420000000003302,536936130,133133,282,0.181475,0.966728,0.101992,0.9888875414692007,0.4167316666666667,0.41768954785478535
1272,67,53.3600000000027,25.440000000003298,0,86903,523,0.182451,0.985089,0.10797,1.0076438985187177,0.42517,0.4177124983498348
1273,67,53.3800000000027,25.4600000000033,-813,407,510,0.175558,0.970388,0.107604,0.9919940033709882,0.41785,0.4177976567656764
1274,67,53.4000000000027,25.480000000003297,536936130,133133,521,0.176473,0.968131,0.108763,0.9900756249191269,0.41778899999999997,0.4178435577557754
1275,67,53.4200000000027,25.5000000000033,536936130,133133,524,0.180316,0.970327,0.105164,0.992525976325557,0.41860233333333335,0.41791663696369613
1276,67,53.4400000000027,25.520000000003296,536936130,133133,527,0.180072,0.971242,0.10614,0.9934800689233781,0.4191513333333334,0.4179275082508248
1277,67,53.4600000000027,25.5400000000033,536936130,133133,531,0.179401,0.979294,0.10126,1.0007272579664253,0.419985,0.41797522112211194
1278,67,53.4800000000027,25.560000000003296,536936130,133133,539,0.184342,0.968375,0.10248,0.9910773249292912,0.41839899999999997,0.4179939438943891
1279,67,53.5000000000027,25.5800000000033,0,86903,552,0.186477,0.983381,0.0976,1.0056528340784407,0.422486,0.41805695709570934
1280,67,53.5200000000027,25.600000000003302,-706,387,554,0.183549,0.98149,0.103212,1.003825469115523,0.42275033333333334,0.41811554125412503
1281,67,53.5400000000027,25.620000000003298,0,86903,542,0.18117,0.973133,0.10309,0.9952074922793739,0.419131,0.4181109108910888
1282,67,53.5600000000027,25.6400000000033,0,86903,491,0.17751,0.976671,0.101138,0.9978100707975441,0.4184396666666666,0.4181036633663363
1283,67,53.5800000000027,25.660000000003297,-706,449,436,0.177449,0.976183,0.10492,0.9977121846955664,0.4195173333333333,0.41810930033003263
1284,67,53.6000000000027,25.6800000000033,0,86903,423,0.17507,0.976,0.114497,0.9981658519048826,0.4218556666666667,0.4181334587458744
1285,67,53.6200000000027,25.700000000003296,-739,412,406,0.185684,0.969778,0.109617,0.9934605195119733,0.42169300000000004,0.4181642607260722
1286,67,53.6400000000027,25.7200000000033,536936130,133133,404,0.174765,0.982161,0.106445,1.0032515004578861,0.4211236666666666,0.4182182145214518
1287,67,53.6600000000027,25.740000000003295,0,86903,400,0.177083,0.975939,0.102541,0.997160958567372,0.418521,0.418266732673267
1288,67,53.6800000000027,25.7600000000033,-697,435,388,0.183488,0.973377,0.10004,0.995559456724208,0.41896833333333333,0.4182908910891086
1289,67,53.7000000000027,25.7800000000033,536936130,133133,388,0.183793,0.978989,0.102785,1.0013810888942332,0.42185566666666663,0.41835209240924054
1290,67,53.7200000000028,25.800000000003397,536936130,133133,382,0.182207,0.979477,0.102114,1.0014998019840045,0.4212660000000001,0.41840302640264004
1291,67,53.7400000000028,25.8200000000034,536936130,133133,372,0.179523,0.97295,0.102175,0.9946355818358802,0.418216,0.41842799009900966
1292,67,53.7600000000028,25.840000000003396,536936130,133133,371,0.175375,0.976549,0.10187,0.9973875059002895,0.41793133333333327,0.41842013861386124
1293,67,53.7800000000028,25.8600000000034,536936130,133133,369,0.179523,0.972889,0.10309,0.99467032827465,0.41850066666666663,0.4184370495049504
1294,67,53.8000000000028,25.880000000003395,0,86903,368,0.17995,0.97478,0.102053,0.996490273765379,0.41892766666666664,0.4184700660066006
1295,67,53.8200000000028,25.9000000000034,-722,417,366,0.180377,0.975146,0.101504,0.9968694224726726,0.419009,0.41849241254125413
1296,67,53.8400000000028,25.9200000000034,0,86903,362,0.179584,0.974048,0.102602,0.9957645754715319,0.4187446666666667,0.4185042904290429
1297,67,53.8600000000028,25.940000000003398,0,86903,363,0.177754,0.974536,0.102663,0.995919972377801,0.41831766666666664,0.4185093234323432
1298,67,53.8800000000028,25.9600000000034,-992,288,363,0.177083,0.972828,0.10431,0.9943003985582024,0.4180736666666666,0.4185105313531354
1299,67,53.9000000000028,25.980000000003397,0,86863,369,0.177876,0.972401,0.102846,0.993871659668893,0.41770766666666664,0.4185091221122113
1300,67,53.9200000000028,26.0000000000034,-1447,-185,370,0.178303,0.974475,0.102663,0.9959584213223963,0.41848033333333334,0.41850791419141925
1301,67,53.9400000000028,26.020000000003396,536936130,133133,368,0.180316,0.976122,0.100833,0.997745114059197,0.41909033333333334,0.41852281188118823
1302,67,53.9600000000028,26.0400000000034,0,86903,359,0.180926,0.97722,0.099735,0.9988194111554901,0.4192936666666666,0.4185415346534655
1303,67,53.9800000000028,26.060000000003402,-704,439,359,0.178181,0.976915,0.10065,0.9981191354172105,0.41858199999999995,0.41854817821782186
1304,67,54.0000000000028,26.0800000000034,536936130,133133,361,0.178486,0.974414,0.103639,0.9960325988204403,0.4188463333333334,0.4184853663366338
1305,67,54.0200000000028,26.1000000000034,536884860,209577,384,0.176961,0.973926,0.102297,0.9951440725874822,0.41772800000000004,0.4184247689768978
1306,67,54.0400000000028,26.120000000003397,65558,0,330,0.178486,0.972462,0.107665,0.9945508261848662,0.41953766666666664,0.4185695181518152
1307,67,54.0600000000028,26.1400000000034,536936130,133133,0,0.184891,0.983625,0.085339,1.0044827362513504,0.41795166666666667,0.41864199339934005
1308,67,54.0800000000028,26.160000000003397,5,0,-1,0.166591,0.957456,0.166225,0.985954006960771,0.4300906666666667,0.4187563432343235
1309,67,54.1000000000028,26.1800000000034,0,86903,443,0.187575,0.977281,0.056181,0.9967039873237189,0.4070123333333333,0.41865246204620465
1310,67,54.1200000000028,26.200000000003396,536936130,133133,516,0.180377,0.987346,0.094123,1.0080908317081352,0.42061533333333334,0.41868286138613875
1311,67,54.1400000000028,26.2200000000034,0,86903,508,0.171898,0.980453,0.091988,0.99964933839672,0.4147796666666666,0.41866212541254144
1312,67,54.1600000000028,26.240000000003402,0,86903,520,0.172752,0.969107,0.107116,0.9901946618766433,0.416325,0.41864944224422457
1313,67,54.1800000000028,26.260000000003398,-930,649,521,0.173911,0.959774,0.122,0.9830031368195119,0.4185616666666667,0.41864098679868006
1314,67,54.2000000000028,26.2800000000034,0,86903,528,0.179889,0.980514,0.097966,1.001681133731189,0.4194563333333334,0.41863716171617177
1315,67,54.2200000000028,26.300000000003397,-760,362,529,0.178364,0.986126,0.099613,1.0070655163101356,0.42136766666666664,0.4186641386138616
1316,67,54.2400000000028,26.3200000000034,536936130,133133,535,0.181414,0.971059,0.099979,0.9929060485856656,0.417484,0.4186633333333336
1317,67,54.2600000000028,26.340000000003396,0,86903,551,0.180072,0.98454,0.100894,1.0059445988820657,0.42183533333333334,0.4186899075907592
1318,67,54.2800000000028,26.3600000000034,-748,333,545,0.177083,0.975512,0.106262,0.9971327211946261,0.419619,0.41875714851485163
1319,67,54.3000000000028,26.380000000003395,536936130,133133,530,0.175131,0.972218,0.109251,0.9938885690488648,0.41886666666666666,0.4188052640264028
1320,67,54.3200000000028,26.4000000000034,536936130,133133,486,0.174399,0.97478,0.105347,0.995845896717961,0.41817533333333334,0.41884472277227724
1321,67,54.3400000000028,26.4200000000034,536936130,133133,438,0.17385,0.976915,0.105164,0.9978207286987979,0.41864300000000004,0.4188421056105611
1322,67,54.3600000000029,26.440000000003497,536936130,133133,425,0.175192,0.975939,0.120353,0.9988163060312942,0.4238279999999999,0.41889827392739276
1323,67,54.3800000000029,26.4600000000035,0,86903,408,0.172447,0.981368,0.105652,1.001989752610774,0.41982233333333335,0.4189246468646866
1324,67,54.4000000000029,26.480000000003496,0,86903,408,0.168909,0.981551,0.100711,1.0010571019692134,0.417057,0.4189073333333334
1325,67,54.4200000000029,26.5000000000035,536936130,133133,402,0.174887,0.974963,0.110044,0.9966182800219953,0.4199646666666667,0.41892565346534666
1326,67,54.4400000000029,26.520000000003495,0,86903,396,0.176351,0.968924,0.109007,0.9908561545582688,0.418094,0.4189290759075908
1327,67,54.4600000000029,26.5400000000035,0,86903,392,0.177327,0.980514,0.107177,1.0021673904363482,0.42167266666666664,0.4189721584158416
1328,67,54.4800000000029,26.5600000000035,1075052540,989857540,382,0.180255,0.975268,0.103944,0.997218076443162,0.41982233333333335,0.41898685478547865
1329,67,54.5000000000029,26.580000000003498,0,86903,379,0.175436,0.978501,0.103273,0.9994535054848724,0.41907,0.41899007590759074
1330,67,54.5200000000029,26.6000000000035,-880,464,374,0.17568,0.978379,0.104981,0.999554871131145,0.41968,0.41900698679868
1331,67,54.5400000000029,26.620000000003497,536936130,133133,373,0.176534,0.971852,0.107787,0.9936189412591732,0.4187243333333334,0.41901403300330037
1332,67,54.5600000000029,26.6400000000035,0,86903,371,0.175802,0.974475,0.108458,0.9961280071321155,0.41957833333333333,0.4190281254125413
1333,67,54.5800000000029,26.660000000003496,-910,554,367,0.175619,0.976244,0.111508,0.9981625192126781,0.4211236666666667,0.41906496699669965
1334,67,54.6000000000029,26.6800000000035,536936130,133133,366,0.174948,0.977281,0.106079,0.9984676809521678,0.419436,0.41908348844884497
1335,67,54.6200000000029,26.700000000003495,536936130,133133,366,0.174155,0.977403,0.107299,0.9985788220441089,0.419619,0.4190806699669967
1336,67,54.6400000000029,26.7200000000035,536936130,133133,367,0.176107,0.975573,0.101382,0.9965112461492847,0.41768733333333335,0.4190665775577558
1337,67,54.6600000000029,26.7400000000035,536936130,133133,370,0.175192,0.97356,0.108458,0.9951253429734367,0.41907,0.41905570627062705
1338,67,54.6800000000029,26.760000000003497,536936130,133133,372,0.177571,0.975756,0.105896,0.9974192671053632,0.419741,0.41912435643564355
1339,67,54.7000000000029,26.7800000000035,0,86903,369,0.178303,0.976915,0.106689,0.9987679509050138,0.4206356666666667,0.419161399339934
1340,67,54.7200000000029,26.800000000003497,536936130,133133,365,0.177327,0.976305,0.106506,0.9979778785073344,0.420046,0.419238907590759
1341,67,54.7400000000029,26.8200000000035,0,86903,358,0.179401,0.978501,0.104737,1.0003093346415397,0.4208796666666667,0.4192789702970296
1342,67,54.7600000000029,26.840000000003496,0,86903,354,0.180621,0.980636,0.101077,1.0022412234916303,0.42077800000000004,0.41929708910891084
1343,67,54.7800000000029,26.8600000000035,-857,624,353,0.175192,0.977159,0.099186,0.9976822193168524,0.41717899999999997,0.4192733333333333
1344,67,54.8000000000029,26.880000000003502,0,86903,429,0.174094,0.976244,0.1037,0.9970530368902148,0.41801266666666664,0.4192616567656765
1345,67,54.8200000000029,26.900000000003498,-645,501,-1,0.175009,0.974414,0.109068,0.9959952922082513,0.419497,0.41927977557755775
1346,67,54.8400000000029,26.9200000000035,536936130,133133,-1,0.181902,0.985028,0.077836,1.0047024142919136,0.414922,0.419223405940594
1347,67,54.8600000000029,26.940000000003497,0,86903,0,0.161772,0.964593,0.162138,0.9914124099873877,0.42950099999999997,0.4193264818481848
1348,67,54.8800000000029,26.9600000000035,-820,627,527,0.179767,0.980087,0.057828,0.9981136104883052,0.40589400000000003,0.4191946171617162
1349,67,54.9000000000029,26.980000000003496,536936130,133133,494,0.179767,0.988749,0.106811,1.010618300354293,0.42510899999999996,0.4192558184818482
1350,67,54.9200000000029,27.0000000000035,536936130,133133,502,0.181902,0.978501,0.089243,0.9992581536590032,0.4165486666666667,0.41921535313531344
1351,67,54.9400000000029,27.020000000003495,536936130,133133,495,0.167201,0.971608,0.11773,0.9928940693573509,0.4188463333333334,0.41924494719471944
1352,67,54.9600000000029,27.0400000000035,0,536884860,496,0.172569,0.953186,0.118218,0.9758683855320859,0.41465766666666665,0.41922602310231016
1353,67,54.9800000000029,27.0600000000035,0,86903,511,0.180804,0.971974,0.101931,0.9938880580090497,0.4182363333333334,0.4192036765676566
1354,67,55.000000000003,27.080000000003597,0,86903,512,0.183061,0.978745,0.095831,1.0003182919986018,0.4192123333333333,0.41922400990099
1355,67,55.020000000003,27.1000000000036,536884860,209577,516,0.183183,0.975451,0.098332,0.9973614425643293,0.4189886666666667,0.41923105610561046
1356,67,55.040000000003,27.120000000003596,0,86903,519,0.183,0.976732,0.099857,0.998732106359358,0.41986300000000004,0.4192445445544553
1357,67,55.060000000003,27.1400000000036,0,86903,518,0.178669,0.97417,0.096929,0.9951507581778752,0.4165893333333333,0.4192022673267326
1358,67,55.080000000003,27.160000000003595,-719,585,490,0.178791,0.971425,0.099796,0.99276985949514,0.41667066666666663,0.41917146534653454
1359,67,55.100000000003,27.1800000000036,0,86903,460,0.178303,0.975085,0.104005,0.9966944150836804,0.419131,0.41917690099009897
1360,67,55.120000000003,27.2000000000036,-779,492,438,0.180804,0.979355,0.09272,1.000211628027289,0.41762633333333327,0.41916703630363034
1361,67,55.140000000003,27.220000000003598,536936130,133133,425,0.183305,0.967704,0.110898,0.9911357732646925,0.42063566666666663,0.41917891419141917
1362,67,55.160000000003,27.2400000000036,0,86903,405,0.180377,0.973865,0.091439,0.9946406341362694,0.415227,0.4191338184818482
1363,67,55.180000000003,27.260000000003597,-772,480,405,0.177388,0.980758,0.094123,1.0011053372333003,0.41742299999999993,0.41911267986798684
1364,67,55.200000000003,27.2800000000036,234636,0,402,0.186477,0.971059,0.091134,0.992992778909293,0.41622333333333333,0.4190826831683168
1365,67,55.220000000003,27.300000000003596,536936130,133133,397,0.187636,0.973194,0.088694,0.9950781154100417,0.41650800000000004,0.41905268646864685
1366,67,55.240000000003,27.3200000000036,536936130,133133,386,0.182451,0.977159,0.093269,0.9984123321769418,0.4176263333333334,0.41903255445544557
1367,67,55.260000000003,27.340000000003595,0,86903,384,0.182939,0.972218,0.097173,0.9940407985460153,0.41744333333333333,0.4190120198019802
1368,67,55.280000000003,27.3600000000036,-845,380,375,0.182634,0.972096,0.0976,0.9939072246301462,0.41744333333333333,0.4189930957095709
1369,67,55.300000000003,27.3800000000036,0,86903,373,0.183549,0.974292,0.091927,0.9956835390795612,0.4165893333333334,0.418948402640264
1370,67,55.320000000003,27.400000000003597,536884860,209577,369,0.184525,0.972889,0.095526,0.9948304873806392,0.41764666666666667,0.4189359207920792
1371,67,55.340000000003,27.4200000000036,0,86885,374,0.185074,0.974536,0.092659,0.9962722976440728,0.41742300000000004,0.4189312904290429
1372,67,55.360000000003,27.440000000003597,0,86903,365,0.185989,0.976793,0.093391,0.9987183546180575,0.4187243333333333,0.41895101980198013
1373,67,55.380000000003,27.4600000000036,-889,281,368,0.184159,0.97356,0.092659,0.995147879042105,0.41679266666666664,0.4188680759075907
1374,67,55.400000000003,27.480000000003596,0,86903,371,0.188612,0.973499,0.095099,0.9961519007390389,0.41907,0.4188801551155114
1375,67,55.420000000003,27.5000000000036,-687,179,373,0.187941,0.972462,0.090463,0.9945791649205206,0.41695533333333334,0.4188719009900989
1376,67,55.440000000003,27.520000000003602,536936130,133133,371,0.189039,0.972157,0.09394,0.9948113890431693,0.4183786666666667,0.4188696864686468
1377,67,55.460000000003,27.540000000003598,0,86903,369,0.188856,0.975695,0.091866,0.9980414238482289,0.41880566666666663,0.4188662640264026
1378,67,55.480000000003,27.5600000000036,-715,363,355,0.186843,0.974048,0.092415,0.9961025776384679,0.4177686666666667,0.4188443201320131
1379,67,55.500000000003,27.580000000003597,0,86903,358,0.184159,0.972157,0.094611,0.9939592603577876,0.4169756666666667,0.41883022772277223
1380,67,55.520000000003,27.6000000000036,536936130,133133,358,0.183793,0.973255,0.095099,0.9950120510199864,0.41738233333333336,0.41877969636963697
1381,67,55.540000000003,27.620000000003596,536936130,133133,427,0.184464,0.971242,0.09577,0.9932320387301248,0.4171586666666667,0.4187243333333333
1382,67,55.560000000003,27.6400000000036,536936130,133133,81,0.185623,0.973926,0.095282,0.9960253064701718,0.418277,0.4187158778877888
1383,67,55.580000000003,27.660000000003595,0,86903,-1,0.188246,0.982344,0.081313,1.003517859741918,0.417301,0.4187046039603961
1384,67,55.600000000003,27.6800000000036,0,86903,-2,0.180377,0.963495,0.126697,0.9883878828491374,0.42352300000000004,0.41874426402640264
1385,67,55.620000000003,27.7000000000036,536936130,133133,484,0.182817,0.96685,0.100467,0.9890978698177446,0.4167113333333334,0.4186933300330033
1386,67,55.6400000000031,27.720000000003697,0,86885,487,0.191052,0.987224,0.098027,1.0103075698068384,0.4254343333333333,0.41873037293729376
1387,67,55.6600000000031,27.7400000000037,0,86903,487,0.181658,0.978318,0.07015,0.9975102809435099,0.41004199999999996,0.41862065346534655
1388,67,55.6800000000031,27.760000000003696,536936130,133133,471,0.172569,0.958615,0.121451,0.9815666678259811,0.417545,0.4186109900990099
1389,67,55.7000000000031,27.7800000000037,0,86903,492,0.178669,0.957212,0.110715,0.9800179772483768,0.41553199999999996,0.41857696699669966
1390,67,55.7200000000031,27.800000000003696,-794,425,495,0.184586,0.975024,0.099003,0.9972689637108938,0.41953766666666664,0.41855401650165014
1391,67,55.7400000000031,27.8200000000037,536936130,133133,497,0.189405,0.981429,0.087901,1.0033960942055735,0.41957833333333333,0.41853730693069313
1392,67,55.7600000000031,27.840000000003702,536936130,133133,495,0.183549,0.974414,0.097661,0.9963486085291633,0.4185413333333334,0.4185405280528053
1393,67,55.7800000000031,27.860000000003698,-734,514,495,0.18239,0.970876,0.102419,0.9931545554630457,0.41856166666666667,0.4185467689768977
1394,67,55.8000000000031,27.8800000000037,0,86903,497,0.181414,0.968253,0.100589,0.9902237415483433,0.416752,0.4185294554455446
1395,67,55.8200000000031,27.900000000003697,536936130,133133,485,0.182634,0.967948,0.102602,0.9903563394374774,0.41772800000000004,0.4185175775577558
1396,67,55.8400000000031,27.9200000000037,536936130,133133,460,0.183305,0.97295,0.10126,0.9952316379240562,0.41917166666666666,0.4185191881188119
1397,67,55.8600000000031,27.940000000003696,536936130,133133,437,0.183976,0.983442,0.082167,1.0038708840428634,0.4165283333333334,0.41849724422442247
1398,67,55.8800000000031,27.9600000000037,536936130,133133,439,0.185623,0.974658,0.104676,0.9976829055712041,0.42165233333333335,0.41853026072607263
1399,67,55.9000000000031,27.980000000003695,0,86903,416,0.180926,0.973377,0.093269,0.9944325557653471,0.41585733333333336,0.4185083168316832
1400,67,55.9200000000031,28.0000000000037,0,86903,422,0.180438,0.975878,0.090524,0.996539180014514,0.41561333333333333,0.4184875808580858
1401,67,55.9400000000031,28.0200000000037,536936130,133133,413,0.184647,0.977037,0.098027,0.9991521939659644,0.41990366666666673,0.41850167326732685
1402,67,55.9600000000031,28.040000000003698,0,86903,407,0.189344,0.97051,0.08967,0.9928653077512578,0.41650799999999993,0.41847610561056114
1403,67,55.9800000000031,28.0600000000037,-566,428,401,0.188368,0.975573,0.09089,0.9977405343339519,0.418277,0.4184660396039605
1404,67,56.0000000000031,28.080000000003697,0,0,391,0.186233,0.977403,0.09516,0.9995272784161521,0.4195986666666667,0.4184761056105612
1405,67,56.0200000000031,28.1000000000037,0,86903,385,0.186233,0.969961,0.097722,0.9925002071002302,0.417972,0.4184674488448846
1406,67,56.0400000000031,28.120000000003696,536936130,133133,382,0.184403,0.971425,0.098332,0.9936499279212977,0.4180533333333334,0.4184706699669967
1407,67,56.0600000000031,28.1400000000037,0,0,381,0.187026,0.968741,0.097295,0.9914152342898509,0.4176873333333333,0.41845234983498353
1408,67,56.0800000000031,28.160000000003702,-622,404,382,0.187636,0.970327,0.09577,0.9929318447532036,0.417911,0.4184519471947194
1409,67,56.1000000000031,28.180000000003698,0,86903,384,0.182634,0.974719,0.094001,0.9961267464123228,0.41711800000000004,0.41832350495049503
1410,67,56.1200000000031,28.2000000000037,0,0,384,0.183305,0.975695,0.094794,0.9972799799885687,0.4179313333333334,0.4184316138613861
1411,67,56.1400000000031,28.220000000003697,-811,-291,387,0.185806,0.973926,0.093574,0.9958974930122075,0.4177686666666667,0.4184034290429043
1412,67,56.1600000000031,28.2400000000037,536936130,133133,379,0.187026,0.974292,0.095892,0.9967040190568112,0.41907000000000005,0.41844590759075906
1413,67,56.1800000000031,28.260000000003696,0,0,378,0.187697,0.971547,0.09455,0.9940188325771299,0.4179313333333334,0.4184618118811882
1414,67,56.2000000000031,28.2800000000037,234636,0,371,0.186233,0.975451,0.094062,0.9975144327447097,0.418582,0.4184620132013202
1415,67,56.2200000000031,28.300000000003696,0,86903,370,0.185989,0.975146,0.091378,0.996921044176017,0.4175043333333333,0.41844268646864696
1416,67,56.2400000000031,28.3200000000037,536936130,133133,403,0.184098,0.972645,0.097051,0.9946603773298703,0.4179313333333334,0.41840866336633664
1417,67,56.2600000000031,28.340000000003702,0,86903,490,0.184525,0.972462,0.097417,0.9945963447338826,0.4181346666666667,0.4184151056105611
1418,67,56.2800000000032,28.360000000003797,-503,494,0,0.186843,0.968558,0.101321,0.9916051891019934,0.41890733333333335,0.41838611551155125
1419,67,56.3000000000032,28.3800000000038,116621,536878210,-1,0.183915,0.962824,0.120048,0.9875557222278649,0.4222623333333333,0.418412287128713
1420,67,56.3200000000032,28.400000000003796,0,86903,90,0.191784,0.975817,0.072163,0.997099502915331,0.4132546666666667,0.4183567227722773
1421,67,56.3400000000032,28.4200000000038,536936130,133133,509,0.186599,0.990518,0.090951,1.0120361552464419,0.4226893333333333,0.41840141584158425
1422,67,56.3600000000032,28.440000000003796,116621,536878210,503,0.181475,0.986614,0.062464,1.0051080100750367,0.4101843333333333,0.4183176666666668
